data_hora,pressao,temperatura
02/02/2018 11:07,0.084818,28.5146
02/02/2018 11:07,0.084592,28.5104
02/02/2018 11:07,0.084367,28.5061
02/02/2018 11:08,0.084398,28.5021
02/02/2018 11:08,0.08417,28.498
02/02/2018 11:08,0.084202,28.4938
02/02/2018 11:08,0.083976,28.4896
02/02/2018 11:08,0.084009,28.4853
02/02/2018 11:08,0.084038,28.4814
02/02/2018 11:08,0.084069,28.4772
02/02/2018 11:08,0.083841,28.4732
02/02/2018 11:08,0.083874,28.4688
02/02/2018 11:08,0.083905,28.4647
02/02/2018 11:08,0.083937,28.4603
02/02/2018 11:08,0.083451,28.4562
02/02/2018 11:09,0.083483,28.4519
02/02/2018 11:09,0.083257,28.4476
02/02/2018 11:09,0.083031,28.4431
02/02/2018 11:09,0.083061,28.4391
02/02/2018 11:09,0.082835,28.4346
02/02/2018 11:09,0.082867,28.4303
02/02/2018 11:09,0.082899,28.4258
02/02/2018 11:09,0.082671,28.4217
02/02/2018 11:09,0.082705,28.417
02/02/2018 11:09,0.082477,28.4128
02/02/2018 11:09,0.082251,28.4083
02/02/2018 11:09,0.082025,28.4039
02/02/2018 11:10,0.082315,28.3994
02/02/2018 11:10,0.082089,28.3949
02/02/2018 11:10,0.082121,28.3905
02/02/2018 11:10,0.082152,28.3861
02/02/2018 11:10,0.082185,28.3813
02/02/2018 11:10,0.082217,28.3769
02/02/2018 11:10,0.082509,28.372
02/02/2018 11:10,0.082284,28.3674
02/02/2018 11:10,0.082318,28.3625
02/02/2018 11:10,0.082352,28.3576
02/02/2018 11:10,0.082127,28.3527
02/02/2018 11:10,0.082162,28.3477
02/02/2018 11:11,0.081937,28.3428
02/02/2018 11:11,0.081973,28.3377
02/02/2018 11:11,0.082008,28.3325
02/02/2018 11:11,0.082045,28.3271
02/02/2018 11:11,0.082081,28.3219
02/02/2018 11:11,0.081856,28.3169
02/02/2018 11:11,0.081892,28.3116
02/02/2018 11:11,0.081412,28.3062
02/02/2018 11:11,0.08145,28.3006
02/02/2018 11:11,0.081229,28.295
02/02/2018 11:11,0.081265,28.2895
02/02/2018 11:11,0.080783,28.2842
02/02/2018 11:12,0.08056,28.2789
02/02/2018 11:12,0.080339,28.2732
02/02/2018 11:12,0.080376,28.2676
02/02/2018 11:12,0.080153,28.2622
02/02/2018 11:12,0.080189,28.2566
02/02/2018 11:12,0.080224,28.2513
02/02/2018 11:12,0.080001,28.2458
02/02/2018 11:12,0.080036,28.2404
02/02/2018 11:12,0.080072,28.2347
02/02/2018 11:12,0.079849,28.2292
02/02/2018 11:12,0.079883,28.2238
02/02/2018 11:12,0.079918,28.2183
02/02/2018 11:13,0.079953,28.2127
02/02/2018 11:13,0.07973,28.2071
02/02/2018 11:13,0.079765,28.2015
02/02/2018 11:13,0.079798,28.1961
02/02/2018 11:13,0.079834,28.1903
02/02/2018 11:13,0.080127,28.1847
02/02/2018 11:13,0.079644,28.1792
02/02/2018 11:13,0.079679,28.1734
02/02/2018 11:13,0.079456,28.1676
02/02/2018 11:13,0.079491,28.162
02/02/2018 11:13,0.079526,28.1562
02/02/2018 11:13,0.079041,28.1508
02/02/2018 11:14,0.079076,28.1449
02/02/2018 11:14,0.07911,28.1392
02/02/2018 11:14,0.079144,28.1336
02/02/2018 11:14,0.078918,28.1281
02/02/2018 11:14,0.07921,28.1223
02/02/2018 11:14,0.078984,28.1167
02/02/2018 11:14,0.079017,28.1111
02/02/2018 11:14,0.07905,28.1053
02/02/2018 11:14,0.079083,28.0997
02/02/2018 11:14,0.078599,28.0941
02/02/2018 11:14,0.078632,28.0883
02/02/2018 11:14,0.078663,28.0827
02/02/2018 11:15,0.078696,28.077
02/02/2018 11:15,0.078469,28.0715
02/02/2018 11:15,0.0785,28.0659
02/02/2018 11:15,0.078533,28.0599
02/02/2018 11:15,0.078306,28.0543
02/02/2018 11:15,0.078078,28.0488
02/02/2018 11:15,0.07811,28.0431
02/02/2018 11:15,0.078399,28.0375
02/02/2018 11:15,0.078688,28.0318
02/02/2018 11:15,0.07846,28.0262
02/02/2018 11:15,0.078232,28.0205
02/02/2018 11:15,0.078263,28.0148
02/02/2018 11:16,0.078035,28.0091
02/02/2018 11:16,0.078065,28.0034
02/02/2018 11:16,0.077837,27.9977
02/02/2018 11:16,0.077609,27.992
02/02/2018 11:16,0.077637,27.9866
02/02/2018 11:16,0.077924,27.9812
02/02/2018 11:16,0.078213,27.9752
02/02/2018 11:16,0.078499,27.9698
02/02/2018 11:16,0.079044,27.9642
02/02/2018 11:16,0.078815,27.9584
02/02/2018 11:16,0.078587,27.9526
02/02/2018 11:16,0.078616,27.9468
02/02/2018 11:17,0.07787,27.9411
02/02/2018 11:17,0.077641,27.9352
02/02/2018 11:17,0.077669,27.9295
02/02/2018 11:17,0.077697,27.9238
02/02/2018 11:17,0.077209,27.9182
02/02/2018 11:17,0.077238,27.9122
02/02/2018 11:17,0.077265,27.9067
02/02/2018 11:17,0.077032,27.9013
02/02/2018 11:17,0.076802,27.8955
02/02/2018 11:17,0.076569,27.8903
02/02/2018 11:17,0.076338,27.8846
02/02/2018 11:17,0.076363,27.8792
02/02/2018 11:18,0.076129,27.8742
02/02/2018 11:18,0.076153,27.869
02/02/2018 11:18,0.075918,27.8641
02/02/2018 11:18,0.075941,27.8591
02/02/2018 11:18,0.075964,27.8541
02/02/2018 11:18,0.075987,27.8492
02/02/2018 11:18,0.075749,27.8447
02/02/2018 11:18,0.07577,27.8401
02/02/2018 11:18,0.075792,27.8352
02/02/2018 11:18,0.075553,27.8308
02/02/2018 11:18,0.075573,27.8264
02/02/2018 11:18,0.074818,27.822
02/02/2018 11:19,0.074837,27.8178
02/02/2018 11:19,0.074856,27.8135
02/02/2018 11:19,0.076423,27.8093
02/02/2018 11:19,0.076183,27.8052
02/02/2018 11:19,0.07646,27.801
02/02/2018 11:19,0.076218,27.7972
02/02/2018 11:19,0.076235,27.7933
02/02/2018 11:19,0.075994,27.7892
02/02/2018 11:19,0.07601,27.7855
02/02/2018 11:19,0.076027,27.7816
02/02/2018 11:19,0.075785,27.7778
02/02/2018 11:19,0.0758,27.7742
02/02/2018 11:20,0.075556,27.7708
02/02/2018 11:20,0.075312,27.7675
02/02/2018 11:20,0.075326,27.7641
02/02/2018 11:20,0.075342,27.7604
02/02/2018 11:20,0.075096,27.7574
02/02/2018 11:20,0.07511,27.754
02/02/2018 11:20,0.075122,27.7511
02/02/2018 11:20,0.075135,27.7481
02/02/2018 11:20,0.074888,27.7452
02/02/2018 11:20,0.0749,27.7424
02/02/2018 11:20,0.07517,27.7395
02/02/2018 11:20,0.074922,27.7369
02/02/2018 11:21,0.075191,27.7341
02/02/2018 11:21,0.074944,27.7315
02/02/2018 11:21,0.074955,27.7287
02/02/2018 11:21,0.074964,27.7264
02/02/2018 11:21,0.074974,27.7241
02/02/2018 11:21,0.074984,27.7214
02/02/2018 11:21,0.074993,27.7191
02/02/2018 11:21,0.075003,27.7168
02/02/2018 11:21,0.074753,27.7147
02/02/2018 11:21,0.074762,27.7124
02/02/2018 11:21,0.07477,27.7103
02/02/2018 11:21,0.074778,27.7082
02/02/2018 11:22,0.074528,27.7061
02/02/2018 11:22,0.074535,27.7044
02/02/2018 11:22,0.074543,27.7023
02/02/2018 11:22,0.07455,27.7005
02/02/2018 11:22,0.074557,27.6986
02/02/2018 11:22,0.074305,27.6972
02/02/2018 11:22,0.07457,27.6953
02/02/2018 11:22,0.074576,27.6937
02/02/2018 11:22,0.074323,27.6925
02/02/2018 11:22,0.074329,27.6909
02/02/2018 11:22,0.074077,27.6894
02/02/2018 11:22,0.074081,27.6883
02/02/2018 11:23,0.074086,27.6871
02/02/2018 11:23,0.074089,27.6861
02/02/2018 11:23,0.074094,27.6848
02/02/2018 11:23,0.074098,27.6837
02/02/2018 11:23,0.074101,27.6829
02/02/2018 11:23,0.074105,27.6819
02/02/2018 11:23,0.074109,27.6809
02/02/2018 11:23,0.074112,27.6801
02/02/2018 11:23,0.074114,27.6795
02/02/2018 11:23,0.073859,27.6788
02/02/2018 11:23,0.073862,27.678
02/02/2018 11:23,0.072314,27.6777
02/02/2018 11:24,0.07309,27.6772
02/02/2018 11:24,0.07335,27.677
02/02/2018 11:24,0.074127,27.6762
02/02/2018 11:24,0.074385,27.6762
02/02/2018 11:24,0.074644,27.676
02/02/2018 11:24,0.074645,27.6757
02/02/2018 11:24,0.074387,27.6757
02/02/2018 11:24,0.074646,27.6754
02/02/2018 11:24,0.074646,27.6754
02/02/2018 11:24,0.073614,27.6754
02/02/2018 11:24,0.073356,27.6752
02/02/2018 11:24,0.071549,27.6752
02/02/2018 11:25,0.058383,27.6754
02/02/2018 11:25,-0.003833,27.6767
02/02/2018 11:25,-0.058595,27.6859
02/02/2018 11:25,-0.072897,27.7122
02/02/2018 11:25,-0.071514,27.7523
02/02/2018 11:25,-0.051336,27.8021
02/02/2018 11:25,-0.027314,27.856
02/02/2018 11:25,-0.006912,27.9086
02/02/2018 11:25,0.007817,27.9576
02/02/2018 11:25,0.018422,28.0032
02/02/2018 11:25,0.025158,28.0466
02/02/2018 11:25,0.029311,28.0886
02/02/2018 11:26,0.03191,28.1299
02/02/2018 11:26,0.033727,28.1713
02/02/2018 11:26,0.034761,28.2127
02/02/2018 11:26,0.035267,28.2547
02/02/2018 11:26,0.035244,28.2972
02/02/2018 11:26,0.035468,28.3403
02/02/2018 11:26,0.035677,28.3841
02/02/2018 11:26,0.035614,28.4286
02/02/2018 11:26,0.035797,28.4735
02/02/2018 11:26,0.035705,28.5193
02/02/2018 11:26,0.035599,28.5657
02/02/2018 11:26,0.036511,28.6127
02/02/2018 11:27,0.036891,28.6603
02/02/2018 11:27,0.037001,28.708
02/02/2018 11:27,0.037094,28.7564
02/02/2018 11:27,0.037691,28.805
02/02/2018 11:27,0.038531,28.854
02/02/2018 11:27,0.039101,28.9032
02/02/2018 11:27,0.03888,28.9526
02/02/2018 11:27,0.038132,29.0021
02/02/2018 11:27,0.035813,29.0524
02/02/2018 11:27,0.035031,29.1027
02/02/2018 11:27,0.035003,29.154
02/02/2018 11:27,0.035475,29.2057
02/02/2018 11:28,0.036187,29.2579
02/02/2018 11:28,0.036113,29.3099
02/02/2018 11:28,0.035763,29.3623
02/02/2018 11:28,0.035916,29.4148
02/02/2018 11:28,0.035273,29.4679
02/02/2018 11:28,0.03462,29.5207
02/02/2018 11:28,0.034203,29.5742
02/02/2018 11:28,0.034028,29.6279
02/02/2018 11:28,0.03306,29.6819
02/02/2018 11:28,0.0313,29.7361
02/02/2018 11:28,0.030555,29.7907
02/02/2018 11:28,0.031335,29.8462
02/02/2018 11:29,0.032357,29.9017
02/02/2018 11:29,0.033107,29.9572
02/02/2018 11:29,0.034363,30.0124
02/02/2018 11:29,0.03794,30.0671
02/02/2018 11:29,0.029624,30.1208
02/02/2018 11:29,0.025696,30.174
02/02/2018 11:29,0.031543,30.2297
02/02/2018 11:29,0.018471,30.2869
02/02/2018 11:29,0.003279,30.3461
02/02/2018 11:29,-0.013787,30.4081
02/02/2018 11:29,-0.026796,30.4737
02/02/2018 11:29,-0.029817,30.5438
02/02/2018 11:30,-0.035804,30.6193
02/02/2018 11:30,-0.026881,30.6985
02/02/2018 11:30,-0.009217,30.7791
02/02/2018 11:30,0.011789,30.8593
02/02/2018 11:30,0.029736,30.9357
02/02/2018 11:30,0.052658,31.0077
02/02/2018 11:30,0.051355,31.0737
02/02/2018 11:30,0.055851,31.1332
02/02/2018 11:30,0.065068,31.189
02/02/2018 11:30,0.076414,31.2413
02/02/2018 11:30,0.085267,31.2884
02/02/2018 11:30,0.078435,31.3301
02/02/2018 11:31,0.069851,31.3687
02/02/2018 11:31,0.064363,31.4073
02/02/2018 11:31,0.058363,31.4453
02/02/2018 11:31,0.051575,31.4835
02/02/2018 11:31,0.044524,31.5216
02/02/2018 11:31,0.039527,31.5601
02/02/2018 11:31,0.034764,31.5993
02/02/2018 11:31,0.031266,31.6396
02/02/2018 11:31,0.028516,31.6807
02/02/2018 11:31,0.025741,31.7225
02/02/2018 11:31,0.023453,31.7653
02/02/2018 11:31,0.022679,31.8094
02/02/2018 11:32,0.022927,31.8537
02/02/2018 11:32,0.023136,31.8992
02/02/2018 11:32,0.023851,31.9447
02/02/2018 11:32,0.02377,31.9907
02/02/2018 11:32,0.024194,32.0367
02/02/2018 11:32,0.024333,32.0834
02/02/2018 11:32,0.023424,32.1301
02/02/2018 11:32,0.022225,32.1776
02/02/2018 11:32,0.021523,32.2256
02/02/2018 11:32,0.020793,32.2741
02/02/2018 11:32,0.020565,32.3229
02/02/2018 11:32,0.021087,32.3722
02/02/2018 11:33,0.021067,32.422
02/02/2018 11:33,0.021031,32.4719
02/02/2018 11:33,0.02098,32.5219
02/02/2018 11:33,0.022189,32.5728
02/02/2018 11:33,0.023402,32.6231
02/02/2018 11:33,0.023563,32.6735
02/02/2018 11:33,0.022935,32.7239
02/02/2018 11:33,0.023853,32.7741
02/02/2018 11:33,0.024758,32.8243
02/02/2018 11:33,0.024104,32.8743
02/02/2018 11:33,0.022918,32.9243
02/02/2018 11:33,0.023792,32.9744
02/02/2018 11:34,0.02336,33.0243
02/02/2018 11:34,0.02316,33.0748
02/02/2018 11:34,0.022961,33.1248
02/02/2018 11:34,0.02222,33.1752
02/02/2018 11:34,0.021725,33.2256
02/02/2018 11:34,0.022254,33.276
02/02/2018 11:34,0.021727,33.3267
02/02/2018 11:34,0.020926,33.3774
02/02/2018 11:34,0.020113,33.428
02/02/2018 11:34,0.020309,33.4792
02/02/2018 11:34,0.022309,33.5303
02/02/2018 11:34,0.023016,33.5809
02/02/2018 11:35,0.023707,33.6316
02/02/2018 11:35,0.024164,33.6811
02/02/2018 11:35,0.024605,33.7307
02/02/2018 11:35,0.024778,33.7803
02/02/2018 11:35,0.023665,33.8291
02/02/2018 11:35,0.023578,33.878
02/02/2018 11:35,0.022185,33.9267
02/02/2018 11:35,0.021547,33.9758
02/02/2018 11:35,0.021677,34.0249
02/02/2018 11:35,0.022315,34.0739
02/02/2018 11:35,0.022412,34.1232
02/02/2018 11:35,0.023293,34.172
02/02/2018 11:36,0.024179,34.2203
02/02/2018 11:36,0.025329,34.2681
02/02/2018 11:36,0.026994,34.3158
02/02/2018 11:36,0.027374,34.3628
02/02/2018 11:36,0.026199,34.4094
02/02/2018 11:36,0.025027,34.4557
02/02/2018 11:36,0.024363,34.502
02/02/2018 11:36,0.023673,34.5487
02/02/2018 11:36,0.024536,34.5952
02/02/2018 11:36,0.024892,34.6411
02/02/2018 11:36,0.024715,34.6871
02/02/2018 11:36,0.024544,34.7326
02/02/2018 11:37,0.024104,34.7781
02/02/2018 11:37,0.023669,34.8233
02/02/2018 11:37,0.023474,34.8686
02/02/2018 11:37,0.023273,34.9139
02/02/2018 11:37,0.023074,34.9588
02/02/2018 11:37,0.023375,35.004
02/02/2018 11:37,0.022896,35.0489
02/02/2018 11:37,0.023984,35.0934
02/02/2018 11:37,0.023757,35.138
02/02/2018 11:37,0.023536,35.1822
02/02/2018 11:37,0.023571,35.2263
02/02/2018 11:37,0.023851,35.2705
02/02/2018 11:38,0.024406,35.3141
02/02/2018 11:38,0.024952,35.3576
02/02/2018 11:38,0.025249,35.4007
02/02/2018 11:38,0.025543,35.4436
02/02/2018 11:38,0.026106,35.4861
02/02/2018 11:38,0.026149,35.5284
02/02/2018 11:38,0.02697,35.5704
02/02/2018 11:38,0.028324,35.612
02/02/2018 11:38,0.025022,35.6529
02/02/2018 11:38,0.024332,35.6933
02/02/2018 11:38,0.022072,35.7338
02/02/2018 11:38,0.022133,35.7744
02/02/2018 11:39,0.034942,35.8143
02/02/2018 11:39,0.043637,35.8531
02/02/2018 11:39,0.052166,35.8897
02/02/2018 11:39,0.058206,35.9236
02/02/2018 11:39,0.061744,35.9552
02/02/2018 11:39,0.065139,35.9841
02/02/2018 11:39,0.073063,36.0104
02/02/2018 11:39,0.075097,36.0347
02/02/2018 11:39,0.075193,36.0558
02/02/2018 11:39,0.069403,36.0749
02/02/2018 11:39,0.061349,36.0923
02/02/2018 11:39,0.054848,36.1097
02/02/2018 11:40,0.049638,36.1274
02/02/2018 11:40,0.046489,36.1453
02/02/2018 11:40,0.041241,36.1637
02/02/2018 11:40,0.036228,36.1826
02/02/2018 11:40,0.029317,36.2032
02/02/2018 11:40,0.023629,36.2254
02/02/2018 11:40,0.01756,36.2501
02/02/2018 11:40,0.01682,36.2776
02/02/2018 11:40,-0.021946,36.307
02/02/2018 11:40,-0.001391,36.3402
02/02/2018 11:40,0.022427,36.3756
02/02/2018 11:40,0.041459,36.4078
02/02/2018 11:41,0.051886,36.4349
02/02/2018 11:41,0.060161,36.458
02/02/2018 11:41,0.067333,36.4768
02/02/2018 11:41,0.072055,36.4925
02/02/2018 11:41,0.075082,36.5055
02/02/2018 11:41,0.07617,36.5155
02/02/2018 11:41,0.07553,36.5235
02/02/2018 11:41,0.075228,36.5299
02/02/2018 11:41,0.074476,36.5349
02/02/2018 11:41,0.073512,36.5388
02/02/2018 11:41,0.069497,36.5413
02/02/2018 11:41,0.065237,36.5434
02/02/2018 11:42,0.061247,36.5454
02/02/2018 11:42,0.059313,36.5478
02/02/2018 11:42,0.058169,36.55
02/02/2018 11:42,0.057274,36.5524
02/02/2018 11:42,0.05638,36.5549
02/02/2018 11:42,0.056287,36.5568
02/02/2018 11:42,0.055945,36.5586
02/02/2018 11:42,0.05585,36.5606
02/02/2018 11:42,0.055794,36.5618
02/02/2018 11:42,0.056504,36.5632
02/02/2018 11:42,0.057238,36.5642
02/02/2018 11:42,0.057968,36.5652
02/02/2018 11:43,0.058228,36.5652
02/02/2018 11:43,0.058241,36.565
02/02/2018 11:43,0.058264,36.5645
02/02/2018 11:43,0.058041,36.5637
02/02/2018 11:43,0.057837,36.5625
02/02/2018 11:43,0.057883,36.5616
02/02/2018 11:43,0.057435,36.56
02/02/2018 11:43,0.056985,36.5586
02/02/2018 11:43,0.056804,36.5569
02/02/2018 11:43,0.056876,36.5554
02/02/2018 11:43,0.057228,36.5534
02/02/2018 11:43,0.05732,36.5515
02/02/2018 11:44,0.057425,36.5492
02/02/2018 11:44,0.057527,36.5471
02/02/2018 11:44,0.058695,36.5444
02/02/2018 11:44,0.05855,36.542
02/02/2018 11:44,0.058418,36.5392
02/02/2018 11:44,0.057234,36.5368
02/02/2018 11:44,0.056582,36.5341
02/02/2018 11:44,0.056437,36.5317
02/02/2018 11:44,0.056032,36.5292
02/02/2018 11:44,0.056147,36.5268
02/02/2018 11:44,0.056265,36.5243
02/02/2018 11:44,0.056367,36.5221
02/02/2018 11:45,0.056212,36.5199
02/02/2018 11:45,0.056599,36.5172
02/02/2018 11:45,0.056444,36.515
02/02/2018 11:45,0.384742,36.5125
02/02/2018 11:45,12.639512,36.5111
02/02/2018 11:45,12.682228,36.5148
02/02/2018 11:45,12.795939,36.5299
02/02/2018 11:45,12.901977,36.5559
02/02/2018 11:45,12.959303,36.5855
02/02/2018 11:45,12.97534,36.6149
02/02/2018 11:45,12.975356,36.642
02/02/2018 11:45,12.947654,36.667
02/02/2018 11:46,12.908884,36.6893
02/02/2018 11:46,12.868634,36.7094
02/02/2018 11:46,12.843793,36.7272
02/02/2018 11:46,12.816946,36.7431
02/02/2018 11:46,12.785217,36.7576
02/02/2018 11:46,12.763157,36.7705
02/02/2018 11:46,12.720636,36.7818
02/02/2018 11:46,12.682053,36.792
02/02/2018 11:46,12.661959,36.801
02/02/2018 11:46,12.694646,36.8089
02/02/2018 11:46,12.735936,36.816
02/02/2018 11:46,12.807918,36.8221
02/02/2018 11:47,12.909022,36.8275
02/02/2018 11:47,12.985207,36.8324
02/02/2018 11:47,13.015944,36.837
02/02/2018 11:47,13.024355,36.8412
02/02/2018 11:47,13.000572,36.8449
02/02/2018 11:47,12.977067,36.8481
02/02/2018 11:47,12.924466,36.8513
02/02/2018 11:47,12.863061,36.8537
02/02/2018 11:47,12.848946,36.8559
02/02/2018 11:47,12.807323,36.8574
02/02/2018 11:47,12.805978,36.8585
02/02/2018 11:47,12.786994,36.859
02/02/2018 11:48,12.779189,36.8593
02/02/2018 11:48,12.787773,36.859
02/02/2018 11:48,12.79922,36.8586
02/02/2018 11:48,12.834333,36.8576
02/02/2018 11:48,12.824239,36.8566
02/02/2018 11:48,12.838573,36.8554
02/02/2018 11:48,12.886951,36.854
02/02/2018 11:48,12.889868,36.8524
02/02/2018 11:48,12.883438,36.8508
02/02/2018 11:48,12.874941,36.8488
02/02/2018 11:48,12.882813,36.8468
02/02/2018 11:48,12.862885,36.8449
02/02/2018 11:49,12.91622,36.8428
02/02/2018 11:49,12.891632,36.8405
02/02/2018 11:49,12.885494,36.838
02/02/2018 11:49,12.887407,36.8356
02/02/2018 11:49,12.907245,36.8331
02/02/2018 11:49,12.927613,36.8304
02/02/2018 11:49,12.908235,36.8277
02/02/2018 11:49,12.893278,36.8249
02/02/2018 11:49,12.862209,36.8222
02/02/2018 11:49,12.834529,36.8192
02/02/2018 11:49,12.865296,36.8163
02/02/2018 11:49,12.850082,36.8133
02/02/2018 11:50,12.84189,36.8102
02/02/2018 11:50,12.868522,36.8067
02/02/2018 11:50,12.860325,36.8038
02/02/2018 11:50,12.853443,36.8003
02/02/2018 11:50,12.845784,36.7969
02/02/2018 11:50,12.857595,36.7938
02/02/2018 11:50,12.862146,36.7903
02/02/2018 11:50,12.830585,36.7869
02/02/2018 11:50,12.863975,36.7833
02/02/2018 11:50,12.889556,36.7801
02/02/2018 11:50,12.929955,36.7766
02/02/2018 11:50,12.958661,36.7732
02/02/2018 11:51,12.935924,36.77
02/02/2018 11:51,12.963331,36.7666
02/02/2018 11:51,12.973325,36.7634
02/02/2018 11:51,12.975786,36.7602
02/02/2018 11:51,12.921355,36.7571
02/02/2018 11:51,12.856536,36.7539
02/02/2018 11:51,12.816394,36.7507
02/02/2018 11:51,12.782756,36.7473
02/02/2018 11:51,12.759767,36.7439
02/02/2018 11:51,12.845104,36.7404
02/02/2018 11:51,12.836154,36.7367
02/02/2018 11:51,12.884869,36.7331
02/02/2018 11:52,12.901895,36.7294
02/02/2018 11:52,12.909569,36.7258
02/02/2018 11:52,12.94192,36.7221
02/02/2018 11:52,12.956597,36.7187
02/02/2018 11:52,12.918274,36.7155
02/02/2018 11:52,12.886454,36.7121
02/02/2018 11:52,12.855925,36.7089
02/02/2018 11:52,12.78773,36.7057
02/02/2018 11:52,12.794614,36.7023
02/02/2018 11:52,12.770579,36.6991
02/02/2018 11:52,12.808645,36.6954
02/02/2018 11:52,12.843842,36.692
02/02/2018 11:53,12.866724,36.6572
02/02/2018 11:53,12.896063,36.6849
02/02/2018 11:53,12.876971,36.6815
02/02/2018 11:53,12.856323,36.678
02/02/2018 11:53,12.87022,36.6746
02/02/2018 11:53,12.804624,36.6714
02/02/2018 11:53,12.794364,36.668
02/02/2018 11:53,12.827474,36.6648
02/02/2018 11:53,12.847347,36.6613
02/02/2018 11:53,12.857856,36.6582
02/02/2018 11:53,12.916948,36.6548
02/02/2018 11:53,12.930057,36.6516
02/02/2018 11:54,12.898489,36.6484
02/02/2018 11:54,12.872108,36.6454
02/02/2018 11:54,12.917934,36.6425
02/02/2018 11:54,12.925307,36.6399
02/02/2018 11:54,12.947238,36.6369
02/02/2018 11:54,12.919556,36.634
02/02/2018 11:54,12.91629,36.6311
02/02/2018 11:54,12.935613,36.6283
02/02/2018 11:54,12.869741,36.6256
02/02/2018 11:54,12.837383,36.6227
02/02/2018 11:54,12.907086,36.6203
02/02/2018 11:54,12.923563,36.6173
02/02/2018 11:55,12.932493,36.6147
02/02/2018 11:55,12.897539,36.6117
02/02/2018 11:55,12.871927,36.609
02/02/2018 11:55,12.853328,36.6063
02/02/2018 11:55,12.916554,36.6034
02/02/2018 11:55,12.927825,36.6007
